max_ma,min_ma,genus,lng,lat,lithology1,environment,Orn0Saur1
145.0,100.5,Ningxiapus,106.206947,35.477779,sandstone,lacustrine delta plain,0
157.3,145.0,,-55.040001,-30.229,not reported,interdune,0
201.3,174.1,,109.804443,37.650276,sandstone,terrestrial,0
130.0,125.45,Brighstoneus,-1.41035,50.635109,siltstone,alluvial fan,0
100.5,83.6,,107.779167,43.483334,sandstone,fine channel fill,0
100.5,83.6,,107.762497,43.504166,sandstone,fine channel fill,0
157.3,145.0,,-106.717598,44.058601,mudstone,crevasse splay,0
157.3,145.0,,-106.717598,44.058601,mudstone,crevasse splay,0
161.2,152.1,,87.263,43.549999,siltstone,fluvial,0
83.5,70.6,,-119.366669,55.049999,sandstone,terrestrial,0
83.5,70.6,Hadrosauropodus,-119.366669,55.049999,sandstone,terrestrial,0
83.5,70.6,,-103.614166,29.239721,mudstone,paralic,0
83.5,70.6,,-103.561111,29.278889,not reported,terrestrial,0
83.5,70.6,,-103.561111,29.278889,not reported,terrestrial,0
70.6,66.0,Edmontosaurus,-102.188797,45.052502,not reported,floodplain,0
70.6,66.0,Edmontosaurus,-103.188957,45.000481,sandstone,channel lag,0
70.6,66.0,Triceratops,-103.188957,45.000481,sandstone,channel lag,0
70.6,66.0,Torosaurus,-103.188957,45.000481,sandstone,channel lag,0
