max_ma,min_ma,genus,lng,lat,lithology1,environment,THY0orTHE1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Oxyura,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Fulica,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pluvialis,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Charadrius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Recurvirostra,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limnodromus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phoebastria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Cathartes,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Mergus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Oxyura,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Accipiter,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Calidris,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Cathartes,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Callipepla,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Megascops,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Asio,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Mergus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Asio,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Botaurus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Circus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Callipepla,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Mergus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Mergus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Haliaeetus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Rallus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Fulica,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pluvialis,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limnodromus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Fulmarus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Haliaeetus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Circus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pluvialis,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limnodromus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Asio,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292801,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Spatula,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Mergus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Callipepla,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Recurvirostra,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bubo,-122.292198,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Spatula,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Haliaeetus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pluvialis,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Pelecanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Branta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anas,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Spatula,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aythya,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Melanitta,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bucephala,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Elanus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Buteo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Falco,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Callipepla,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Rallus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Fulica,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Antigone,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tringa,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Numenius,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limosa,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Limnodromus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Larus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Uria,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Asio,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Bubo,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Tyto,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Corvus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Gavia,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Podiceps,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Aechmophorus,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Phalacrocorax,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Ardea,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Cathartes,-122.292397,37.834999,sandstone,terrestrial,1
0.0117,0.0,Anser,-122.292397,37.834999,sandstone,terrestrial,1
