max_ma,min_ma,genus,lng,lat,lithology1,environment,time_bins,Orn0Saur1
70.6,66.0,Triceratops,-104.5,43.0,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.566704,43.0667,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.583298,43.116699,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.583298,43.116699,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.616699,43.266701,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.650002,43.266701,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.650002,43.266701,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.533302,43.283298,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.533302,43.283298,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.583298,43.150002,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.599998,43.266701,sandstone,terrestrial,Maastrichtian,0
83.6,72.1,Shantungosaurus,119.326942,35.956108,sandstone,terrestrial,Campanian,0
70.6,66.0,Edmontosaurus,-105.53389,42.966667,sandstone,fluvial,Maastrichtian,0
72.1,66.0,Edmontosaurus,-106.757843,47.574532,not reported,terrestrial,Maastrichtian,0
157.3,145.0,Stegosaurus,-106.390556,42.035831,not reported,channel,Tithonian,0
157.3,145.0,Stegosaurus,-105.886398,42.146099,not reported,lacustrine,Tithonian,0
157.3,145.0,Stegosaurus,-105.908424,42.149494,not reported,lacustrine,Tithonian,0
152.1,145.0,Dryosaurus,-109.1651,40.504601,mudstone,terrestrial,Tithonian,0
152.1,145.0,Camptosaurus,-109.1651,40.504601,mudstone,terrestrial,Tithonian,0
152.1,145.0,Stegosaurus,-109.1651,40.504601,mudstone,terrestrial,Tithonian,0
72.1,66.0,Edmontosaurus,-107.0,47.599998,not reported,fluvial,Maastrichtian,0
72.1,66.0,Hadrosaurus,-74.222504,40.313057,claystone,marine,Maastrichtian,0
70.6,66.0,Edmontosaurus,-100.630096,46.086899,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-100.630096,46.086899,not reported,terrestrial,Maastrichtian,0
145.0,139.8,Iguanodon,-0.846389,51.801109,not reported,terrestrial,Berriasian,0
130.0,125.45,Iguanodon,-0.35,51.133331,claystone,pond,Barremian,0
130.0,125.45,Mantellisaurus,-0.35,51.133331,claystone,pond,Barremian,0
140.2,136.4,Hypselospinus,0.605132,50.936321,sandstone,terrestrial,Valanginian,0
140.2,136.4,Iguanodon,0.605132,50.936321,sandstone,terrestrial,Valanginian,0
83.5,70.6,Bagaceratops,109.116699,43.516701,sandstone,eolian,Campanian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,not reported,terrestrial,Turonian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,not reported,terrestrial,Turonian,0
93.5,89.3,Levnesovia,62.655315,42.117294,not reported,terrestrial,Turonian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,not reported,terrestrial,Turonian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,not reported,terrestrial,Turonian,0
93.5,89.3,Levnesovia,62.655315,42.117294,sandstone,fluvial,Turonian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,sandstone,fluvial,Turonian,0
93.5,89.3,Turanoceratops,62.655315,42.117294,not reported,terrestrial,Turonian,0
70.6,66.0,Hadrosaurus,-110.549721,49.0,not reported,terrestrial,Maastrichtian,0
99.6,93.5,Asiaceratops,65.800003,40.099998,sandstone,terrestrial,Cenomanian,0
157.3,152.1,Stegosaurus,-106.778,44.087002,claystone,wet floodplain,Kimmeridgian,0
157.3,152.1,Camptosaurus,-106.778,44.087002,claystone,wet floodplain,Kimmeridgian,0
157.3,152.1,Stegosaurus,-109.524025,40.456348,not reported,channel,Kimmeridgian,0
157.3,145.0,Stegosaurus,-109.741203,38.710346,conglomerate,terrestrial,Tithonian,0
157.3,145.0,Camptosaurus,-109.741203,38.710346,conglomerate,terrestrial,Tithonian,0
83.6,66.0,Secernosaurus,-68.50972,-45.61972,not reported,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.468887,50.749981,sandstone,channel lag,Campanian,0
83.5,70.6,Prosaurolophus,-111.494736,50.737041,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.532066,50.738667,sandstone,channel,Campanian,0
150.8,145.0,Nanosaurus,-106.145699,41.98,claystone,wet floodplain,Tithonian,0
83.5,70.6,Panoplosaurus,-111.51165,50.733894,sandstone,channel lag,Campanian,0
83.5,70.6,Panoplosaurus,-111.504478,50.736919,sandstone,channel,Campanian,0
83.5,70.6,Corythosaurus,-111.490036,50.748573,sandstone,coarse channel fill,Campanian,0
83.5,70.6,Corythosaurus,-111.484749,50.744595,sandstone,channel,Campanian,0
83.5,70.6,Corythosaurus,-111.444916,50.746986,sandstone,channel,Campanian,0
83.5,70.6,Corythosaurus,-111.444145,50.747425,not reported,channel,Campanian,0
83.5,70.6,Chasmosaurus,-111.585434,50.811378,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.429771,50.756886,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-111.426971,50.762272,not reported,channel,Campanian,0
83.5,70.6,Chasmosaurus,-111.630714,50.800125,sandstone,channel,Campanian,0
83.5,70.6,Corythosaurus,-111.614983,50.801422,not reported,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.613876,50.789829,sandstone,coarse channel fill,Campanian,0
83.5,70.6,Gryposaurus,-111.605766,50.794621,sandstone,channel,Campanian,0
83.5,70.6,Gryposaurus,-111.597366,50.793125,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.508659,50.732891,sandstone,channel lag,Campanian,0
83.5,70.6,Panoplosaurus,-111.508652,50.733116,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.465996,50.748852,sandstone,channel,Campanian,0
83.5,70.6,Prosaurolophus,-111.566116,50.761024,sandstone,channel lag,Campanian,0
83.5,70.6,Chasmosaurus,-111.566536,50.733047,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-111.631805,50.820873,sandstone,channel,Campanian,0
83.5,70.6,Platypelta,-111.425491,50.729923,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.602051,50.820881,sandstone,channel,Campanian,0
83.5,70.6,Euoplocephalus,-111.594505,50.825855,sandstone,channel,Campanian,0
83.5,70.6,Chasmosaurus,-111.609581,50.789944,sandstone,channel lag,Campanian,0
83.5,70.6,Corythosaurus,-111.605812,50.792442,sandstone,channel,Campanian,0
83.5,70.6,Corythosaurus,-111.511131,50.570576,sandstone,channel lag,Campanian,0
83.5,70.6,Corythosaurus,-111.513931,50.733753,sandstone,channel,Campanian,0
83.5,70.6,Gryposaurus,-111.363739,50.783001,sandstone,channel lag,Campanian,0
83.5,70.6,Gryposaurus,-111.363014,50.784405,sandstone,channel,Campanian,0
83.5,70.6,Chasmosaurus,-111.599556,50.819096,sandstone,channel,Campanian,0
83.5,70.6,Scolosaurus,-111.406532,50.748589,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.39827,50.754902,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.400688,50.756268,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.414452,50.748989,claystone,floodplain,Campanian,0
83.5,70.6,Parasaurolophus,-111.565781,50.742214,sandstone,channel lag,Campanian,0
83.5,70.6,Prosaurolophus,-111.491188,50.74321,sandstone,channel,Campanian,0
83.5,70.6,Lambeosaurus,-111.546585,50.733223,sandstone,channel lag,Campanian,0
83.5,70.6,Scolosaurus,-111.503944,50.759621,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.516617,50.746586,sandstone,channel,Campanian,0
83.5,70.6,Chasmosaurus,-111.509666,50.73679,sandstone,channel,Campanian,0
83.5,70.6,Panoplosaurus,-111.563438,50.738365,sandstone,channel,Campanian,0
83.5,70.6,Centrosaurus,-111.513313,50.743546,not reported,channel,Campanian,0
83.5,70.6,Brachylophosaurus,-111.514091,50.752831,sandstone,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.567169,50.743645,sandstone,channel lag,Campanian,0
83.5,70.6,Chasmosaurus,-111.571686,50.743309,sandstone,channel lag,Campanian,0
83.5,70.6,Corythosaurus,-111.493225,50.746067,sandstone,channel,Campanian,0
83.5,70.6,Prosaurolophus,-111.484253,50.734722,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.519859,50.732067,not reported,terrestrial,Campanian,0
83.5,70.6,Prosaurolophus,-111.46907,50.74543,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.476334,50.751774,not reported,terrestrial,Campanian,0
70.6,66.0,Glyptodontopelta,-108.892502,36.236942,not reported,terrestrial,Maastrichtian,0
157.3,145.0,Hypsilophodon,-0.87934,40.661667,lime mudstone,estuary,Tithonian,0
130.0,125.45,Iguanodon,-0.666667,40.666668,mudstone,deltaic,Barremian,0
130.0,125.45,Iguanodon,-0.666667,40.666668,mudstone,deltaic,Barremian,0
130.0,125.45,Iguanodon,-0.883872,40.645859,claystone,fluvial,Barremian,0
130.0,125.45,Iguanodon,-0.883872,40.645859,claystone,fluvial,Barremian,0
201.3,190.8,Anomoepus,-72.61528,42.256668,sandstone,lacustrine,Sinemurian,0
157.3,145.0,Dacentrurus,-0.8167,38.666698,sandstone,channel lag,Tithonian,0
155.7,145.0,Dacentrurus,-1.0,39.933334,claystone,wet floodplain,Tithonian,0
125.0,113.0,Caririchnium,-2.28049,42.2015,wackestone,lacustrine,Aptian,0
83.5,70.6,Gryposaurus,-111.519936,50.739964,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.502769,50.738438,sandstone,terrestrial,Campanian,0
83.5,70.6,Stegoceras,-111.327057,50.809383,not reported,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.490646,50.747437,not reported,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.58017,50.81271,not reported,terrestrial,Campanian,0
83.5,70.6,Edmontonia,-111.51458,50.739853,not reported,terrestrial,Campanian,0
83.5,70.6,Spheroolithus,-101.300003,25.6667,not reported,terrestrial,Campanian,0
83.5,70.6,Centrosaurus,-111.409172,50.74884,not reported,terrestrial,Campanian,0
83.5,70.6,Gryposaurus,-111.478783,50.749786,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.501373,50.741951,not reported,terrestrial,Campanian,0
83.5,70.6,Chasmosaurus,-111.579498,50.794212,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.456673,50.770535,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-111.397041,50.796066,not reported,terrestrial,Campanian,0
83.5,70.6,Corythosaurus,-111.477402,50.749699,claystone,terrestrial,Campanian,0
83.5,70.6,Styracosaurus,-111.575905,50.741257,not reported,terrestrial,Campanian,0
83.5,70.6,Pachycephalosaurus,-111.575905,50.741257,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-111.577797,50.818413,not reported,terrestrial,Campanian,0
83.5,70.6,Rhabdodon,5.933333,44.433334,marl,terrestrial,Campanian,0
83.5,70.6,Zalmoxes,5.717778,43.470001,sandstone,lacustrine,Campanian,0
83.5,70.6,Struthiosaurus,5.717778,43.470001,sandstone,lacustrine,Campanian,0
129.4,113.0,Caririchnium,103.285553,36.075832,sandstone,fluvial-lacustrine,Aptian,0
105.3,99.6,Muttaburrasaurus,144.600555,-22.6675,mudstone,marine,Albian,0
199.3,190.8,Heterodontosaurus,27.533333,-30.533333,not reported,terrestrial,Sinemurian,0
129.4,125.0,Polacanthus,-0.453889,51.097778,marl,terrestrial,Barremian,0
83.5,70.6,Pinacosaurus,103.298889,44.256943,sandstone,fluvial,Campanian,0
83.5,70.6,Colepiocephale,-111.374168,49.482777,not reported,terrestrial,Campanian,0
83.5,70.6,Colepiocephale,-111.698608,49.825558,not reported,terrestrial,Campanian,0
72.1,66.0,Hadrosaurus,64.629562,52.461189,sandstone,marine,Maastrichtian,0
99.6,93.5,Anoplosaurus,-0.651944,51.946388,phosphorite,marine,Cenomanian,0
70.6,66.0,Telmatosaurus,22.916668,45.549999,sandstone,fluvial,Maastrichtian,0
83.5,66.0,Rhabdodon,2.95,43.349998,marl,floodplain,Campanian,0
70.6,66.0,Triceratops,-104.411598,43.441799,claystone,terrestrial,Maastrichtian,0
168.3,163.5,Gongbusaurus,104.366699,29.483299,not reported,terrestrial,Callovian,0
168.3,163.5,Tuojiangosaurus,104.781944,28.351944,not reported,terrestrial,Callovian,0
168.3,163.5,Chungkingosaurus,105.294167,27.793056,not reported,terrestrial,Callovian,0
168.3,163.5,Chungkingosaurus,106.55278,29.562778,not reported,terrestrial,Callovian,0
168.3,163.5,Chungkingosaurus,106.55278,29.562778,not reported,terrestrial,Callovian,0
168.3,163.5,Chungkingosaurus,106.450279,30.139168,not reported,terrestrial,Callovian,0
70.6,66.0,Hadrosauropodus,-104.697777,43.36861,sandstone,fluvial,Maastrichtian,0
83.5,70.6,Unescoceratops,-111.574997,50.814602,sandstone,terrestrial,Campanian,0
125.0,100.5,Caririchnium,128.132217,34.886665,not reported,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.132217,34.886665,not reported,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.132217,34.886665,not reported,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.132217,34.886665,not reported,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.142227,34.906387,not reported,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.154999,34.906387,shale,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.154999,34.906387,shale,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.154999,34.906387,shale,fluvial-lacustrine,Albian,0
125.0,100.5,Caririchnium,128.154999,34.906387,shale,fluvial-lacustrine,Albian,0
83.5,70.6,Coronosaurus,-111.524002,50.747601,sandstone,channel lag,Campanian,0
83.6,72.1,Coronosaurus,-112.205559,49.286388,not reported,channel lag,Campanian,0
125.0,109.0,Psittacosaurus,85.666702,46.099998,sandstone,alluvial fan,Aptian,0
125.0,113.0,Caririchnium,117.269165,40.908054,mudstone,lacustrine,Aptian,0
70.6,66.0,Pararhabdodon,0.802167,42.082584,sandstone,terrestrial,Maastrichtian,0
145.0,140.2,Iguanodontipus,-2.32957,42.053421,sandstone,lacustrine delta plain,Berriasian,0
190.8,174.1,Anomoepus,-109.65786,38.515339,sandstone,terrestrial,Toarcian,0
83.5,70.6,Aletopelta,-117.29528,33.130001,mudstone,offshore,Campanian,0
125.0,100.5,Tenontosaurus,-110.106003,39.179001,sandstone,terrestrial,Albian,0
83.5,70.6,Struthiosaurus,16.133333,47.866669,not reported,terrestrial,Campanian,0
83.5,70.6,Struthiosaurus,16.1,47.833332,claystone,terrestrial,Campanian,0
83.5,70.6,Chasmosaurus,-111.614998,50.820831,not reported,terrestrial,Campanian,0
83.5,70.6,Chasmosaurus,-111.608055,50.814999,not reported,terrestrial,Campanian,0
83.5,66.0,Hypacrosaurus,-112.949165,51.949722,not reported,terrestrial,Campanian,0
83.5,70.6,Stegoceras,-111.603889,50.823334,not reported,terrestrial,Campanian,0
83.5,70.6,Foraminacephale,-111.603889,50.823334,not reported,terrestrial,Campanian,0
130.0,125.45,Iguanodon,0.424167,40.493332,claystone,mire,Barremian,0
155.7,145.0,Dacentrurus,-1.0,39.933334,not reported,terrestrial,Tithonian,0
130.0,125.45,Iguanodon,-0.096944,40.632221,claystone,lagoonal,Barremian,0
130.0,125.45,Polacanthus,0.424167,40.493332,conglomerate,estuary,Barremian,0
130.0,113.0,Polacanthus,-3.233333,42.024166,not reported,terrestrial,Aptian,0
105.3,93.5,Anomoepus,-105.223053,39.7575,sandstone,coastal,Cenomanian,0
83.5,70.6,Stegoceras,-109.591667,46.242222,not reported,terrestrial,Campanian,0
83.6,72.1,Achelousaurus,-113.75,48.630001,mudstone,crevasse splay,Campanian,0
83.6,72.1,Rubeosaurus,-112.650002,48.966599,siltstone,lacustrine,Campanian,0
83.6,72.1,Orodromeus,-112.642014,48.91082,mudstone,terrestrial,Campanian,0
83.6,72.1,Einiosaurus,-112.642403,48.935501,not reported,terrestrial,Campanian,0
83.6,72.1,Hypacrosaurus,-112.642403,48.935501,not reported,terrestrial,Campanian,0
157.3,152.1,Camptosaurus,-107.779167,44.535557,sandstone,channel,Kimmeridgian,0
83.5,70.6,Platypelta,-111.494446,50.729443,not reported,terrestrial,Campanian,0
83.5,70.6,Euoplocephalus,-111.488899,50.742401,not reported,terrestrial,Campanian,0
70.6,66.0,Euoplocephalus,-112.958298,51.775501,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Euoplocephalus,-112.977776,48.638332,not reported,terrestrial,Maastrichtian,0
174.1,170.3,Deltapodus,-0.59829,54.488918,sandstone,fluvial-deltaic,Aalenian,0
125.0,113.0,Caririchnium,-2.255833,42.136944,sandstone,lacustrine,Aptian,0
130.0,125.45,Iguanodon,-1.41035,50.635109,siltstone,alluvial fan,Barremian,0
109.0,105.3,Tetrapodosaurus,-119.158333,54.016666,sandstone,fluvial-deltaic,Albian,0
105.3,99.6,Tetrapodosaurus,-153.909729,69.007225,not reported,terrestrial,Albian,0
83.5,70.6,Parasaurolophus,-108.109444,36.142776,not reported,terrestrial,Campanian,0
89.8,83.6,Tanius,120.622902,36.920399,not reported,terrestrial,Coniacian,0
83.5,70.6,Kritosaurus,-108.041115,36.302776,not reported,terrestrial,Campanian,0
83.5,70.6,Monoclonius,-108.46389,36.623611,not reported,terrestrial,Campanian,0
83.5,70.6,Monoclonius,-108.29583,36.701111,not reported,terrestrial,Campanian,0
83.5,70.6,Ankylosaurus,-108.082779,36.333889,not reported,terrestrial,Campanian,0
83.6,72.1,Oohkotokia,-112.641998,48.910999,not reported,terrestrial,Campanian,0
70.6,66.0,Glyptodontopelta,-108.0,36.314167,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Glyptodontopelta,-108.030701,36.3148,sandstone,terrestrial,Maastrichtian,0
83.5,70.6,Pentaceratops,-107.9058,36.1693,not reported,terrestrial,Campanian,0
105.3,93.5,Muttaburrasaurus,144.383331,-20.966667,not reported,terrestrial,Cenomanian,0
100.5,93.9,Wintonopus,142.806671,-23.076111,sandstone,lacustrine,Cenomanian,0
100.5,93.9,Wintonopus,142.806671,-23.076111,sandstone,lacustrine,Cenomanian,0
83.6,72.1,Corythosaurus,-111.509666,50.73679,not reported,terrestrial,Campanian,0
83.6,72.1,Protoceratops,103.56472,44.127499,sandstone,terrestrial,Campanian,0
105.3,99.6,Shuangmiaosaurus,120.792221,41.772778,not reported,terrestrial,Albian,0
83.5,70.6,Pentaceratops,-107.889198,36.1861,not reported,terrestrial,Campanian,0
83.5,70.6,Pentaceratops,-108.084198,36.3148,not reported,terrestrial,Campanian,0
100.5,93.9,Asiaceratops,65.911667,40.232498,not reported,terrestrial,Cenomanian,0
113.0,100.5,Amblydactylus,-122.583885,56.155277,sandstone,terrestrial,Albian,0
113.0,100.5,Amblydactylus,-122.18306,55.967777,sandstone,terrestrial,Albian,0
113.0,100.5,Amblydactylus,-122.15889,55.955833,siltstone,terrestrial,Albian,0
83.6,72.1,Prosaurolophus,-110.017197,50.757,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-110.132202,50.713299,not reported,terrestrial,Campanian,0
83.6,72.1,Hadrosaurus,-112.205559,49.286388,not reported,terrestrial,Campanian,0
83.6,72.1,Edmontosaurus,-112.934799,51.928299,not reported,terrestrial,Campanian,0
83.5,66.0,Pachyrhinosaurus,-113.008003,50.189499,claystone,terrestrial,Campanian,0
70.6,66.0,Leptoceratops,-113.005203,52.081001,not reported,terrestrial,Maastrichtian,0
113.0,100.5,Amblydactylus,-122.191109,56.013611,sandstone,fine channel fill,Albian,0
130.0,125.45,Iguanodon,-0.097778,40.618889,not reported,terrestrial,Barremian,0
83.6,72.1,Monoclonius,-110.449997,48.999722,not reported,terrestrial,Campanian,0
83.5,70.6,Monoclonius,-110.575104,49.3601,not reported,terrestrial,Campanian,0
83.5,70.6,Chasmosaurus,-110.482399,49.141899,not reported,terrestrial,Campanian,0
83.6,72.1,Chasmosaurus,-110.5933,49.112801,not reported,terrestrial,Campanian,0
83.5,70.6,Chasmosaurus,-108.138603,51.557201,not reported,terrestrial,Campanian,0
130.0,125.45,Mantellisaurus,-0.097778,40.618889,not reported,terrestrial,Barremian,0
72.1,66.0,Triceratops,-104.736389,47.053612,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Triceratops,-105.118057,46.258057,shale,terrestrial,Maastrichtian,0
70.6,66.0,Saurolophus,-112.981903,51.819099,sandstone,fluvial-lacustrine,Maastrichtian,0
70.6,66.0,Hypacrosaurus,-112.9701,51.906399,siliciclastic,terrestrial,Maastrichtian,0
83.5,66.0,Hypacrosaurus,-112.981903,51.819099,not reported,terrestrial,Campanian,0
83.5,66.0,Hypacrosaurus,-112.981903,51.819099,not reported,terrestrial,Campanian,0
83.5,66.0,Hypacrosaurus,-112.958298,51.746399,siliciclastic,terrestrial,Campanian,0
70.6,66.0,Leptoceratops,-112.981903,51.819099,claystone,terrestrial,Maastrichtian,0
83.5,66.0,Anchiceratops,-112.958298,51.746399,siliciclastic,terrestrial,Campanian,0
70.6,66.0,Anchiceratops,-112.958298,51.746399,claystone,terrestrial,Maastrichtian,0
83.5,70.6,Prosaurolophus,-111.493225,50.746067,not reported,terrestrial,Campanian,0
83.6,72.1,Dinosauropodes,-109.703056,39.033054,coal,terrestrial,Campanian,0
70.6,66.0,Pachycephalosaurus,-101.480698,45.668301,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-104.411598,43.441799,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-104.553329,43.15778,not reported,terrestrial,Maastrichtian,0
83.6,72.1,Stegoceras,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Stegoceras,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Hanssuesia,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Foraminacephale,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Foraminacephale,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Foraminacephale,-111.6035,50.830612,not reported,terrestrial,Campanian,0
83.6,72.1,Stegoceras,-111.387497,50.765556,not reported,terrestrial,Campanian,0
